open,high,low,close,volume,amount,timestamps
4569.757,4582.624,4529.179,4574.477,3231001200,14780140676372.4,2011-06-28
4570.843,4583.488,4511.281,4511.545,3396370400,15322877896268.0,2011-06-29
4506.748,4585.256,4506.738,4579.332,3273795000,14991794204940.002,2011-06-30
4589.175,4635.248,4582.329,4604.746,3882020000,17875716066920.0,2011-07-01
4617.952,4719.57,4617.952,4719.391,5031479200,23745517653167.2,2011-07-04
4722.327,4758.075,4711.168,4749.424,4606850800,21879887753939.2,2011-07-05
4742.166,4763.24,4705.385,4760.917,4330434000,20616836847978.0,2011-07-06
4757.074,4813.338,4742.37,4761.452,4850316000,23094546818832.0,2011-07-07
4755.751,4769.55,4720.234,4756.614,3641059600,17319115068194.398,2011-07-08
4741.98,4802.445,4728.494,4799.42,3725219200,17878891532864.0,2011-07-11
4762.094,4771.59,4727.67,4731.118,4142080400,19596671137887.203,2011-07-12
4729.198,4825.504,4729.198,4825.419,4023526800,19415202667729.2,2011-07-13
4833.752,4866.241,4813.49,4866.165,4613078400,22448000652336.0,2011-07-14
4853.755,4896.095,4842.785,4896.043,4781930400,23412536861407.2,2011-07-15
4902.222,4919.141,4876.484,4895.26,4843666400,23711006381264.0,2011-07-18
4871.677,4871.932,4822.447,4843.705,4150607200,20104316847676.0,2011-07-19
4864.276,4881.459,4801.611,4849.057,3945111200,19130069080138.4,2011-07-20
4846.336,4850.55,4782.397,4784.388,3879897200,18562933604913.6,2011-07-21
4791.455,4822.813,4781.41,4800.938,3316057600,15920186942028.8,2011-07-22
4784.969,4784.969,4597.736,4613.73,4350413200,20071631893236.0,2011-07-25
4604.987,4634.315,4576.932,4633.372,2841260600,13164617308743.201,2011-07-26
4621.503,4716.304,4596.428,4710.379,3221238600,15173254655429.4,2011-07-27
4670.916,4685.455,4633.672,4680.898,3191405200,14938642217869.6,2011-07-28
4678.778,4694.059,4611.901,4628.32,2939857200,13606599875904.0,2011-07-29
4622.697,4665.177,4607.555,4644.462,2498278200,11603158165328.4,2011-08-01
4627.383,4627.383,4539.429,4610.783,3058629000,14102674596507.002,2011-08-02
4565.755,4638.64,4551.48,4625.173,2743907600,12691047346014.799,2011-08-03
4631.416,4670.995,4631.283,4649.425,2591344000,12048259577200.0,2011-08-04
4504.078,4589.082,4472.615,4559.018,3073141000,14010505135538.0,2011-08-05
4494.38,4514.617,4242.869,4330.771,4171750400,18066895651558.4,2011-08-08
4199.126,4347.313,4113.01,4317.107,3800449600,16406947571307.2,2011-08-09
4389.153,4433.094,4372.641,4378.698,3826854400,16756639707571.201,2011-08-10
4283.237,4454.481,4270.616,4454.394,3754621600,16724563927310.4,2011-08-11
4483.849,4526.498,4480.118,4505.886,4038279600,18196027513725.6,2011-08-12
