open,high,low,close,volume,amount,timestamps
1067.42,1074.75,1040.78,1074.03,7329580032.0,7872188841768.96,2010-05-25
1075.51,1090.75,1065.59,1067.95,4521050112.0,4828255467110.4,2010-05-26
1074.27,1103.52,1074.27,1103.0601,5698460160.0,6285744033935.615,2010-05-27
1102.59,1102.59,1084.78,1089.41,4871209984.0,5306744868669.44,2010-05-28
1087.3,1094.77,1069.89,1070.71,5271479808.0,5644226145223.681,2010-06-01
1073.01,1098.5601,1072.03,1098.38,5026359808.0,5520853085911.041,2010-06-02
1098.8199,1105.67,1091.8101,1102.83,4995970048.0,5509705648035.84,2010-06-03
1098.4301,1098.4301,1060.5,1064.88,6180579840.0,6581575860019.2,2010-06-04
1065.84,1071.36,1049.86,1050.47,5467559936.0,5743507685969.92,2010-06-07
1050.8101,1063.15,1042.17,1062.0,6192750080.0,6576700584960.0,2010-06-08
1062.75,1077.74,1052.25,1055.6899,5983200256.0,6316404079936.615,2010-06-09
1058.77,1087.85,1058.77,1086.84,5144779776.0,5591552451747.84,2010-06-10
1082.65,1092.25,1077.12,1091.6,4059279872.0,4431109908275.199,2010-06-11
1095.0,1105.91,1089.03,1089.63,4425829888.0,4822517020861.44,2010-06-14
1091.21,1115.59,1091.21,1115.23,4644490240.0,5179674850355.2,2010-06-15
1114.02,1118.74,1107.13,1114.61,5002599936.0,5575947914664.96,2010-06-16
1115.98,1117.72,1105.87,1116.04,4557760000.0,5086642470400.0,2010-06-17
1116.16,1121.01,1113.9301,1117.51,4555360256.0,5090660639682.56,2010-06-18
1122.79,1131.23,1108.24,1113.2,4514359808.0,5025385338265.601,2010-06-21
1113.9,1118.5,1094.1801,1095.3101,4514379776.0,4944645763888.537,2010-06-22
1095.5699,1099.64,1085.3101,1092.04,4526150144.0,4942737003253.76,2010-06-23
1090.9301,1090.9301,1071.6,1073.6899,4814830080.0,5169634427112.192,2010-06-24
1075.1,1083.5601,1067.89,1076.76,5128840192.0,5522529965137.92,2010-06-25
1077.5,1082.6,1071.45,1074.5699,3896410112.0,4186965024410.8286,2010-06-28
1071.1,1071.1,1035.1801,1041.24,6136699904.0,6389777408040.96,2010-06-29
1040.5601,1048.08,1028.33,1030.71,5067080192.0,5222690224696.32,2010-06-30
1031.1,1033.58,1010.91,1027.37,6435769856.0,6611916876958.72,2010-07-01
1027.65,1032.95,1015.93,1022.58,3968499968.0,4058108697277.44,2010-07-02
1028.09,1042.5,1018.35,1028.0601,4691239936.0,4822876597728.153,2010-07-06
1028.54,1060.89,1028.54,1060.27,4931219968.0,5228424595471.36,2010-07-07
1062.92,1071.25,1058.24,1070.25,4548460032.0,4867989349248.0,2010-07-08
1070.5,1078.16,1068.1,1077.96,3506569984.0,3779942179952.64,2010-07-09
1077.23,1080.78,1070.45,1078.75,3426990080.0,3696865548800.0,2010-07-12
1080.65,1099.46,1080.65,1095.34,4640459776.0,5082881211043.84,2010-07-13
1095.61,1099.08,1087.6801,1095.17,4521050112.0,4951318451159.04,2010-07-14
1094.46,1098.66,1080.53,1096.48,4552470016.0,4991692323143.68,2010-07-15
1093.85,1093.85,1063.3199,1064.88,5297350144.0,5641042221342.721,2010-07-16
1066.85,1074.7,1061.11,1071.25,4089499904.0,4380876772160.0,2010-07-19
1064.53,1083.9399,1056.88,1083.48,4713280000.0,5106744614400.0,2010-07-20
1086.67,1088.96,1065.25,1069.59,4747180032.0,5077536290426.88,2010-07-21
1072.14,1097.5,1072.14,1093.67,4826899968.0,5279035688002.561,2010-07-22
1092.17,1103.73,1087.88,1102.66,4524570112.0,4989062479697.92,2010-07-23
1102.89,1115.01,1101.3,1115.01,4009649920.0,4470799757299.2,2010-07-26
1117.36,1120.95,1109.78,1113.84,4725689856.0,5263662389207.04,2010-07-27
